,0
8442,NORMAL
8443,DRUSEN
8444,NORMAL
8445,NORMAL
8446,NORMAL
8447,NORMAL
8448,DRUSEN
8449,DME
8450,DRUSEN
8451,CNV
8452,DRUSEN
8453,DRUSEN
8454,CNV
8455,NORMAL
8456,NORMAL
8457,CNV
8458,DRUSEN
8459,NORMAL
8460,DRUSEN
8461,DRUSEN
8462,DRUSEN
8463,DRUSEN
8464,CNV
8465,CNV
8466,DME
8467,CNV
8468,CNV
8469,DME
8470,DRUSEN
8471,CNV
8472,DRUSEN
8473,NORMAL
8474,DRUSEN
8475,CNV
8476,CNV
8477,DRUSEN
8478,DRUSEN
8479,NORMAL
8480,DRUSEN
8481,CNV
8482,DRUSEN
8483,DRUSEN
8484,CNV
8485,DRUSEN
8486,CNV
8487,NORMAL
8488,NORMAL
8489,DME
8490,CNV
8491,NORMAL
8492,NORMAL
8493,DRUSEN
8494,NORMAL
8495,CNV
8496,NORMAL
8497,CNV
8498,NORMAL
8499,NORMAL
8500,DRUSEN
8501,CNV
8502,NORMAL
8503,DRUSEN
8504,NORMAL
8505,NORMAL
8506,CNV
8507,NORMAL
8508,DME
8509,CNV
8510,DRUSEN
8511,DRUSEN
8512,CNV
8513,DRUSEN
8514,CNV
8515,NORMAL
8516,DRUSEN
8517,NORMAL
8518,DRUSEN
8519,CNV
8520,CNV
8521,CNV
8522,CNV
8523,CNV
8524,NORMAL
8525,DRUSEN
8526,CNV
8527,DRUSEN
8528,DRUSEN
8529,DRUSEN
8530,CNV
8531,NORMAL
8532,NORMAL
8533,NORMAL
8534,DRUSEN
8535,DRUSEN
8536,DRUSEN
8537,CNV
8538,NORMAL
8539,DRUSEN
8540,DRUSEN
8541,CNV
8542,DRUSEN
8543,CNV
8544,NORMAL
8545,NORMAL
8546,NORMAL
8547,NORMAL
8548,NORMAL
8549,DRUSEN
8550,NORMAL
8551,NORMAL
8552,DRUSEN
8553,DRUSEN
8554,CNV
8555,NORMAL
8556,CNV
8557,DRUSEN
8558,DRUSEN
8559,NORMAL
8560,CNV
8561,CNV
8562,DME
8563,CNV
8564,DRUSEN
8565,DME
8566,NORMAL
8567,DRUSEN
8568,CNV
8569,CNV
8570,DRUSEN
8571,NORMAL
8572,DRUSEN
8573,DRUSEN
8574,CNV
8575,CNV
8576,CNV
8577,DRUSEN
8578,NORMAL
8579,CNV
8580,NORMAL
8581,DRUSEN
8582,DRUSEN
8583,DRUSEN
8584,DME
8585,CNV
8586,DRUSEN
8587,CNV
8588,CNV
8589,DRUSEN
8590,NORMAL
8591,NORMAL
8592,NORMAL
8593,CNV
8594,DRUSEN
8595,DME
8596,NORMAL
8597,DRUSEN
8598,NORMAL
8599,DRUSEN
8600,NORMAL
8601,CNV
8602,CNV
8603,NORMAL
8604,CNV
8605,NORMAL
8606,DRUSEN
8607,CNV
8608,DRUSEN
8609,NORMAL
8610,CNV
8611,NORMAL
8612,DRUSEN
8613,NORMAL
8614,CNV
8615,CNV
8616,NORMAL
8617,NORMAL
8618,CNV
8619,DRUSEN
8620,DRUSEN
8621,NORMAL
8622,DRUSEN
8623,DRUSEN
8624,DRUSEN
8625,DRUSEN
8626,DME
8627,DRUSEN
8628,DRUSEN
8629,DRUSEN
8630,NORMAL
8631,NORMAL
8632,DRUSEN
8633,CNV
8634,CNV
8635,CNV
8636,CNV
8637,DRUSEN
8638,DRUSEN
8639,DRUSEN
8640,CNV
8641,CNV
8642,CNV
8643,CNV
8644,CNV
8645,NORMAL
8646,NORMAL
8647,DRUSEN
8648,DME
8649,CNV
8650,NORMAL
8651,NORMAL
8652,DME
8653,CNV
8654,NORMAL
8655,DRUSEN
8656,NORMAL
8657,NORMAL
8658,CNV
8659,NORMAL
8660,CNV
8661,NORMAL
8662,NORMAL
8663,CNV
8664,NORMAL
8665,DRUSEN
8666,DRUSEN
8667,CNV
8668,NORMAL
8669,CNV
8670,CNV
8671,CNV
8672,DME
8673,DRUSEN
8674,DME
8675,DRUSEN
8676,CNV
8677,DRUSEN
8678,NORMAL
8679,DRUSEN
8680,NORMAL
8681,DME
8682,NORMAL
8683,DRUSEN
8684,DRUSEN
8685,NORMAL
8686,CNV
8687,CNV
8688,DME
8689,NORMAL
8690,NORMAL
8691,CNV
8692,DME
8693,NORMAL
8694,CNV
8695,DME
8696,CNV
8697,DME
8698,CNV
8699,DRUSEN
8700,CNV
8701,DRUSEN
8702,DRUSEN
8703,NORMAL
8704,CNV
8705,NORMAL
8706,DRUSEN
8707,NORMAL
8708,CNV
8709,CNV
8710,DRUSEN
8711,CNV
8712,CNV
8713,DRUSEN
8714,DME
8715,DME
8716,DRUSEN
8717,CNV
8718,NORMAL
8719,DRUSEN
8720,NORMAL
8721,DRUSEN
8722,CNV
8723,CNV
8724,CNV
8725,NORMAL
8726,NORMAL
8727,CNV
8728,CNV
8729,DRUSEN
8730,NORMAL
8731,CNV
8732,NORMAL
8733,NORMAL
8734,CNV
8735,CNV
8736,DRUSEN
8737,CNV
8738,DRUSEN
8739,CNV
8740,NORMAL
8741,DRUSEN
8742,CNV
8743,CNV
8744,NORMAL
8745,DRUSEN
8746,NORMAL
8747,CNV
8748,NORMAL
8749,DRUSEN
8750,DRUSEN
8751,CNV
8752,DRUSEN
8753,CNV
8754,CNV
8755,CNV
8756,DRUSEN
8757,DRUSEN
8758,CNV
8759,DRUSEN
8760,CNV
8761,NORMAL
8762,CNV
8763,DME
8764,CNV
8765,DRUSEN
8766,DME
8767,DRUSEN
8768,NORMAL
8769,NORMAL
8770,DME
8771,CNV
8772,DRUSEN
8773,NORMAL
8774,NORMAL
8775,CNV
8776,CNV
8777,NORMAL
8778,NORMAL
8779,NORMAL
8780,NORMAL
8781,CNV
8782,NORMAL
8783,DRUSEN
8784,CNV
8785,CNV
8786,NORMAL
8787,NORMAL
8788,NORMAL
8789,CNV
8790,DRUSEN
8791,CNV
8792,NORMAL
8793,NORMAL
8794,CNV
8795,DRUSEN
8796,CNV
8797,DRUSEN
8798,CNV
8799,DRUSEN
8800,CNV
8801,CNV
8802,DRUSEN
8803,DRUSEN
8804,DRUSEN
8805,DRUSEN
8806,NORMAL
8807,CNV
8808,DRUSEN
8809,CNV
8810,CNV
8811,NORMAL
8812,NORMAL
8813,DRUSEN
8814,NORMAL
8815,CNV
8816,NORMAL
8817,DRUSEN
8818,NORMAL
8819,NORMAL
8820,NORMAL
8821,CNV
8822,NORMAL
8823,DRUSEN
8824,CNV
8825,DRUSEN
8826,CNV
8827,NORMAL
8828,CNV
8829,DRUSEN
8830,CNV
8831,DRUSEN
8832,CNV
8833,CNV
8834,NORMAL
8835,NORMAL
8836,CNV
8837,NORMAL
8838,NORMAL
8839,CNV
8840,NORMAL
8841,NORMAL
8842,DME
8843,CNV
8844,CNV
8845,DRUSEN
8846,DRUSEN
8847,NORMAL
8848,NORMAL
8849,DRUSEN
8850,DRUSEN
8851,CNV
8852,NORMAL
8853,NORMAL
8854,NORMAL
8855,CNV
8856,DRUSEN
8857,NORMAL
8858,DRUSEN
8859,NORMAL
8860,DME
8861,CNV
8862,NORMAL
8863,NORMAL
8864,DRUSEN
8865,NORMAL
8866,DRUSEN
8867,NORMAL
8868,CNV
8869,DRUSEN
8870,DRUSEN
8871,NORMAL
8872,DME
8873,DRUSEN
8874,DME
8875,CNV
8876,DRUSEN
8877,NORMAL
8878,NORMAL
8879,DRUSEN
8880,CNV
8881,NORMAL
8882,DRUSEN
8883,DRUSEN
8884,DME
8885,NORMAL
8886,CNV
8887,CNV
8888,NORMAL
8889,DRUSEN
8890,CNV
8891,CNV
8892,NORMAL
8893,DME
8894,DRUSEN
8895,CNV
8896,DRUSEN
8897,DME
8898,DME
8899,CNV
8900,NORMAL
8901,NORMAL
8902,CNV
8903,NORMAL
8904,CNV
8905,CNV
8906,DRUSEN
8907,DRUSEN
8908,NORMAL
8909,CNV
8910,NORMAL
8911,NORMAL
8912,DRUSEN
8913,CNV
8914,NORMAL
8915,CNV
8916,NORMAL
8917,NORMAL
8918,DRUSEN
8919,NORMAL
8920,DME
8921,CNV
8922,NORMAL
8923,CNV
8924,DRUSEN
8925,NORMAL
8926,CNV
8927,DME
8928,NORMAL
8929,CNV
8930,NORMAL
8931,NORMAL
8932,CNV
8933,CNV
8934,DRUSEN
8935,NORMAL
8936,CNV
8937,CNV
8938,CNV
8939,NORMAL
8940,DRUSEN
8941,NORMAL
8942,CNV
8943,NORMAL
8944,DRUSEN
8945,CNV
8946,CNV
8947,NORMAL
8948,CNV
8949,DRUSEN
8950,DRUSEN
8951,CNV
8952,DME
8953,DME
8954,CNV
8955,DRUSEN
8956,DRUSEN
8957,NORMAL
8958,NORMAL
8959,DME
8960,CNV
8961,NORMAL
8962,NORMAL
8963,DRUSEN
8964,CNV
8965,CNV
8966,NORMAL
8967,NORMAL
8968,NORMAL
8969,NORMAL
8970,CNV
8971,CNV
8972,DRUSEN
8973,CNV
8974,CNV
8975,DRUSEN
8976,CNV
8977,DRUSEN
8978,DRUSEN
8979,DRUSEN
8980,NORMAL
8981,DRUSEN
8982,DRUSEN
8983,CNV
8984,DRUSEN
8985,DRUSEN
8986,DRUSEN
8987,DME
8988,CNV
8989,DRUSEN
8990,DRUSEN
8991,CNV
8992,DME
8993,NORMAL
8994,NORMAL
8995,CNV
8996,NORMAL
8997,CNV
8998,DME
8999,NORMAL
9000,DRUSEN
9001,DRUSEN
9002,DRUSEN
9003,CNV
9004,CNV
9005,CNV
9006,NORMAL
9007,NORMAL
9008,CNV
9009,NORMAL
9010,NORMAL
9011,CNV
9012,NORMAL
9013,NORMAL
9014,NORMAL
9015,CNV
9016,CNV
9017,NORMAL
9018,DRUSEN
9019,CNV
9020,CNV
9021,CNV
9022,DRUSEN
9023,CNV
9024,NORMAL
9025,CNV
9026,CNV
9027,DME
9028,NORMAL
9029,DRUSEN
9030,NORMAL
9031,DRUSEN
9032,NORMAL
9033,NORMAL
9034,CNV
9035,CNV
9036,CNV
9037,DME
9038,DRUSEN
9039,CNV
9040,CNV
9041,DRUSEN
9042,DRUSEN
9043,DME
9044,NORMAL
9045,CNV
9046,NORMAL
9047,CNV
9048,DRUSEN
9049,CNV
9050,DME
9051,CNV
9052,CNV
9053,CNV
9054,NORMAL
9055,DME
9056,DRUSEN
9057,CNV
9058,DRUSEN
9059,NORMAL
9060,CNV
9061,NORMAL
9062,DRUSEN
9063,CNV
9064,CNV
9065,DRUSEN
9066,CNV
9067,CNV
9068,NORMAL
9069,DME
9070,NORMAL
9071,DRUSEN
9072,DME
9073,NORMAL
9074,CNV
9075,NORMAL
9076,CNV
9077,DRUSEN
9078,DRUSEN
9079,DRUSEN
9080,CNV
9081,NORMAL
9082,DRUSEN
9083,NORMAL
9084,DRUSEN
9085,NORMAL
9086,DRUSEN
9087,NORMAL
9088,DRUSEN
9089,DRUSEN
9090,DRUSEN
9091,DME
9092,CNV
9093,NORMAL
9094,DRUSEN
9095,DRUSEN
9096,NORMAL
9097,NORMAL
9098,NORMAL
9099,NORMAL
9100,CNV
9101,DRUSEN
9102,CNV
9103,CNV
9104,DME
9105,NORMAL
9106,DME
9107,CNV
9108,CNV
9109,CNV
9110,DRUSEN
9111,NORMAL
9112,NORMAL
9113,CNV
9114,NORMAL
9115,NORMAL
9116,DRUSEN
9117,CNV
9118,NORMAL
9119,DRUSEN
9120,NORMAL
9121,DME
9122,NORMAL
9123,NORMAL
9124,CNV
9125,DME
9126,CNV
9127,CNV
9128,CNV
9129,CNV
9130,NORMAL
9131,CNV
9132,DME
9133,NORMAL
9134,NORMAL
9135,NORMAL
9136,DRUSEN
9137,DME
9138,NORMAL
9139,NORMAL
9140,NORMAL
9141,NORMAL
9142,NORMAL
9143,DME
9144,CNV
9145,DRUSEN
9146,CNV
9147,DRUSEN
9148,NORMAL
9149,NORMAL
9150,CNV
9151,CNV
9152,NORMAL
9153,DRUSEN
9154,NORMAL
9155,CNV
9156,DRUSEN
9157,NORMAL
9158,NORMAL
9159,NORMAL
9160,DRUSEN
9161,DRUSEN
9162,NORMAL
9163,DRUSEN
9164,CNV
9165,CNV
9166,NORMAL
9167,CNV
9168,DME
9169,DRUSEN
9170,CNV
9171,CNV
9172,CNV
9173,NORMAL
9174,CNV
9175,CNV
9176,CNV
9177,NORMAL
9178,NORMAL
9179,CNV
9180,NORMAL
9181,NORMAL
9182,DRUSEN
9183,NORMAL
9184,NORMAL
9185,DRUSEN
9186,CNV
9187,DRUSEN
9188,DRUSEN
9189,DRUSEN
9190,CNV
9191,CNV
9192,DRUSEN
9193,CNV
9194,CNV
9195,DRUSEN
9196,DRUSEN
9197,CNV
9198,NORMAL
9199,DRUSEN
9200,NORMAL
9201,NORMAL
9202,DRUSEN
9203,DRUSEN
9204,CNV
9205,DRUSEN
9206,DRUSEN
9207,NORMAL
9208,NORMAL
9209,NORMAL
9210,DRUSEN
9211,CNV
9212,DRUSEN
9213,NORMAL
9214,NORMAL
9215,NORMAL
9216,NORMAL
9217,CNV
9218,CNV
9219,DRUSEN
9220,DRUSEN
9221,DME
9222,DRUSEN
9223,CNV
9224,NORMAL
9225,DME
9226,NORMAL
9227,CNV
9228,DRUSEN
9229,NORMAL
9230,DRUSEN
9231,CNV
9232,NORMAL
9233,CNV
9234,NORMAL
9235,NORMAL
9236,DME
9237,DRUSEN
9238,NORMAL
9239,DRUSEN
9240,NORMAL
9241,NORMAL
9242,DRUSEN
9243,NORMAL
9244,CNV
9245,DRUSEN
9246,NORMAL
9247,NORMAL
9248,DRUSEN
9249,NORMAL
9250,NORMAL
9251,DRUSEN
9252,NORMAL
9253,NORMAL
9254,CNV
9255,DRUSEN
9256,DRUSEN
9257,CNV
9258,DME
9259,NORMAL
9260,NORMAL
9261,NORMAL
9262,CNV
9263,NORMAL
9264,NORMAL
9265,DRUSEN
9266,DRUSEN
9267,CNV
9268,DRUSEN
9269,DRUSEN
9270,NORMAL
9271,NORMAL
9272,NORMAL
9273,NORMAL
9274,CNV
9275,CNV
9276,CNV
9277,DRUSEN
9278,DRUSEN
9279,DME
9280,NORMAL
9281,DME
9282,NORMAL
9283,CNV
9284,DRUSEN
9285,DME
9286,DRUSEN
9287,NORMAL
9288,NORMAL
9289,NORMAL
9290,DME
9291,NORMAL
9292,CNV
9293,DRUSEN
9294,NORMAL
9295,CNV
9296,DRUSEN
9297,NORMAL
9298,CNV
9299,NORMAL
9300,CNV
9301,NORMAL
9302,DME
9303,CNV
9304,NORMAL
9305,DRUSEN
9306,CNV
9307,CNV
9308,CNV
9309,DME
9310,CNV
9311,NORMAL
9312,NORMAL
9313,DME
9314,NORMAL
9315,NORMAL
9316,DRUSEN
9317,NORMAL
9318,NORMAL
9319,CNV
9320,CNV
9321,DME
9322,DRUSEN
9323,NORMAL
9324,NORMAL
9325,NORMAL
9326,CNV
9327,CNV
9328,DRUSEN
9329,DRUSEN
9330,NORMAL
9331,NORMAL
9332,DRUSEN
9333,NORMAL
9334,CNV
9335,NORMAL
9336,DRUSEN
9337,NORMAL
9338,NORMAL
9339,DRUSEN
9340,CNV
9341,DME
9342,CNV
9343,CNV
9344,CNV
9345,CNV
9346,DME
9347,CNV
9348,CNV
9349,NORMAL
9350,DRUSEN
9351,NORMAL
9352,NORMAL
9353,CNV
9354,NORMAL
9355,NORMAL
9356,NORMAL
9357,DRUSEN
9358,DRUSEN
9359,DRUSEN
9360,DRUSEN
9361,DRUSEN
9362,DRUSEN
9363,DRUSEN
9364,NORMAL
9365,NORMAL
9366,CNV
9367,NORMAL
9368,DRUSEN
9369,NORMAL
9370,DRUSEN
9371,DRUSEN
9372,CNV
9373,CNV
9374,CNV
9375,DRUSEN
9376,DRUSEN
9377,NORMAL
9378,CNV
9379,DRUSEN
9380,NORMAL
9381,DRUSEN
9382,DRUSEN
9383,CNV
9384,NORMAL
9385,DRUSEN
9386,CNV
9387,NORMAL
9388,NORMAL
9389,NORMAL
9390,CNV
9391,NORMAL
9392,DRUSEN
9393,NORMAL
9394,DRUSEN
9395,DME
9396,NORMAL
9397,DRUSEN
9398,CNV
9399,CNV
9400,CNV
9401,NORMAL
9402,NORMAL
9403,NORMAL
9404,NORMAL
9405,NORMAL
9406,CNV
9407,CNV
9408,NORMAL
9409,NORMAL
9410,NORMAL
9411,NORMAL
9412,DRUSEN
9413,DRUSEN
9414,NORMAL
9415,NORMAL
9416,NORMAL
9417,CNV
9418,NORMAL
9419,CNV
9420,NORMAL
9421,CNV
9422,DME
9423,CNV
9424,CNV
9425,NORMAL
9426,CNV
9427,CNV
9428,NORMAL
9429,DME
9430,CNV
9431,NORMAL
9432,CNV
9433,CNV
9434,DRUSEN
9435,DME
9436,NORMAL
9437,CNV
9438,NORMAL
9439,NORMAL
9440,DRUSEN
9441,DRUSEN
9442,CNV
9443,NORMAL
9444,CNV
9445,NORMAL
9446,NORMAL
9447,DRUSEN
9448,NORMAL
9449,NORMAL
9450,NORMAL
9451,CNV
9452,NORMAL
9453,NORMAL
9454,DME
9455,NORMAL
9456,NORMAL
9457,CNV
9458,NORMAL
9459,NORMAL
9460,CNV
9461,CNV
9462,CNV
9463,NORMAL
9464,NORMAL
9465,DRUSEN
9466,DRUSEN
9467,CNV
9468,CNV
9469,DME
9470,DRUSEN
9471,NORMAL
9472,CNV
9473,CNV
9474,NORMAL
9475,NORMAL
9476,NORMAL
9477,NORMAL
9478,DRUSEN
9479,NORMAL
9480,NORMAL
9481,CNV
9482,DRUSEN
9483,NORMAL
9484,DME
9485,CNV
9486,CNV
9487,NORMAL
9488,NORMAL
9489,CNV
9490,DRUSEN
9491,CNV
9492,NORMAL
9493,CNV
9494,NORMAL
9495,DRUSEN
9496,DRUSEN
9497,NORMAL
9498,NORMAL
9499,NORMAL
9500,CNV
9501,DRUSEN
9502,DRUSEN
9503,NORMAL
9504,NORMAL
9505,DRUSEN
9506,DRUSEN
9507,NORMAL
9508,DRUSEN
9509,DRUSEN
9510,NORMAL
9511,DRUSEN
9512,NORMAL
9513,DME
9514,CNV
9515,NORMAL
9516,NORMAL
9517,NORMAL
9518,CNV
9519,CNV
9520,NORMAL
9521,DRUSEN
9522,CNV
9523,NORMAL
9524,CNV
9525,DRUSEN
9526,NORMAL
9527,DME
9528,NORMAL
9529,DME
9530,CNV
9531,CNV
9532,CNV
9533,CNV
9534,NORMAL
9535,NORMAL
9536,CNV
9537,CNV
9538,CNV
9539,DRUSEN
9540,NORMAL
9541,NORMAL
9542,DME
9543,NORMAL
9544,DRUSEN
9545,DRUSEN
9546,DRUSEN
9547,NORMAL
9548,DRUSEN
9549,NORMAL
9550,NORMAL
9551,NORMAL
9552,NORMAL
9553,CNV
9554,DRUSEN
9555,DRUSEN
9556,CNV
9557,DME
9558,NORMAL
9559,CNV
9560,CNV
9561,NORMAL
9562,CNV
9563,NORMAL
9564,CNV
9565,NORMAL
9566,NORMAL
9567,NORMAL
9568,CNV
9569,NORMAL
9570,DRUSEN
9571,NORMAL
9572,CNV
9573,CNV
9574,CNV
9575,NORMAL
9576,DME
9577,NORMAL
9578,DRUSEN
9579,DRUSEN
9580,CNV
9581,CNV
9582,DRUSEN
9583,NORMAL
9584,NORMAL
9585,DRUSEN
9586,DRUSEN
9587,NORMAL
9588,NORMAL
9589,DME
9590,DRUSEN
9591,NORMAL
9592,NORMAL
9593,DRUSEN
9594,CNV
9595,DRUSEN
9596,CNV
9597,DME
9598,CNV
9599,CNV
9600,NORMAL
9601,NORMAL
9602,DRUSEN
9603,CNV
9604,CNV
9605,DRUSEN
9606,DRUSEN
9607,NORMAL
9608,CNV
9609,DRUSEN
9610,CNV
9611,CNV
9612,CNV
9613,NORMAL
9614,NORMAL
9615,DRUSEN
9616,DRUSEN
9617,CNV
9618,NORMAL
9619,DRUSEN
9620,NORMAL
9621,CNV
9622,CNV
9623,NORMAL
9624,DRUSEN
9625,CNV
9626,CNV
9627,CNV
9628,CNV
9629,NORMAL
9630,NORMAL
9631,DRUSEN
9632,CNV
9633,CNV
9634,DME
9635,NORMAL
9636,DME
9637,NORMAL
9638,DRUSEN
9639,DRUSEN
9640,DRUSEN
9641,CNV
9642,CNV
9643,CNV
9644,CNV
9645,DRUSEN
9646,NORMAL
9647,NORMAL
9648,NORMAL
9649,DME
9650,DRUSEN
9651,CNV
9652,DRUSEN
9653,DME
9654,DRUSEN
9655,DRUSEN
9656,DRUSEN
9657,CNV
9658,DRUSEN
9659,CNV
9660,NORMAL
9661,NORMAL
9662,NORMAL
9663,NORMAL
9664,DRUSEN
9665,DME
9666,DRUSEN
9667,NORMAL
9668,NORMAL
9669,NORMAL
9670,DRUSEN
9671,NORMAL
9672,DRUSEN
9673,NORMAL
9674,CNV
9675,DRUSEN
9676,CNV
9677,DRUSEN
9678,NORMAL
9679,DRUSEN
9680,CNV
9681,CNV
9682,CNV
9683,NORMAL
9684,DRUSEN
9685,CNV
9686,CNV
9687,NORMAL
9688,NORMAL
9689,NORMAL
9690,DRUSEN
9691,DRUSEN
9692,DRUSEN
9693,NORMAL
9694,NORMAL
9695,CNV
9696,DRUSEN
9697,NORMAL
9698,DRUSEN
9699,CNV
9700,NORMAL
9701,CNV
9702,CNV
9703,NORMAL
9704,DRUSEN
9705,DRUSEN
9706,DRUSEN
9707,CNV
9708,CNV
9709,NORMAL
9710,CNV
9711,DRUSEN
9712,NORMAL
9713,NORMAL
9714,CNV
9715,DRUSEN
9716,NORMAL
9717,DME
9718,CNV
9719,NORMAL
9720,NORMAL
9721,DRUSEN
9722,NORMAL
9723,CNV
9724,DRUSEN
9725,CNV
9726,NORMAL
9727,CNV
9728,NORMAL
9729,DRUSEN
9730,NORMAL
9731,NORMAL
9732,DRUSEN
9733,DRUSEN
9734,DRUSEN
9735,NORMAL
9736,CNV
9737,NORMAL
9738,DME
9739,DRUSEN
9740,DRUSEN
9741,CNV
9742,NORMAL
9743,NORMAL
9744,DME
9745,CNV
9746,CNV
9747,DRUSEN
9748,CNV
9749,DRUSEN
9750,DRUSEN
9751,NORMAL
9752,DRUSEN
9753,NORMAL
9754,NORMAL
9755,CNV
9756,NORMAL
9757,DRUSEN
9758,CNV
9759,CNV
9760,NORMAL
9761,DME
9762,NORMAL
9763,CNV
9764,NORMAL
9765,DME
9766,DRUSEN
9767,NORMAL
9768,NORMAL
9769,DRUSEN
9770,DRUSEN
9771,NORMAL
9772,CNV
9773,NORMAL
9774,DRUSEN
9775,DME
9776,CNV
9777,DRUSEN
9778,CNV
9779,NORMAL
9780,DRUSEN
9781,NORMAL
9782,NORMAL
9783,CNV
9784,NORMAL
9785,NORMAL
9786,DRUSEN
9787,DRUSEN
9788,CNV
9789,NORMAL
9790,DRUSEN
9791,NORMAL
9792,CNV
9793,CNV
9794,NORMAL
9795,CNV
9796,NORMAL
9797,DME
9798,DRUSEN
9799,NORMAL
9800,CNV
9801,NORMAL
9802,DRUSEN
9803,CNV
9804,NORMAL
9805,CNV
9806,CNV
9807,DME
9808,CNV
9809,NORMAL
9810,DRUSEN
9811,DRUSEN
9812,NORMAL
9813,CNV
9814,CNV
9815,DRUSEN
9816,CNV
9817,DRUSEN
9818,CNV
9819,NORMAL
9820,CNV
9821,NORMAL
9822,DRUSEN
9823,CNV
9824,DRUSEN
9825,CNV
9826,NORMAL
9827,CNV
9828,DRUSEN
9829,CNV
9830,NORMAL
9831,CNV
9832,DRUSEN
9833,NORMAL
9834,NORMAL
9835,DRUSEN
9836,DRUSEN
9837,NORMAL
9838,DRUSEN
9839,DME
9840,CNV
9841,DRUSEN
9842,NORMAL
9843,NORMAL
9844,CNV
9845,DME
9846,NORMAL
9847,NORMAL
9848,NORMAL
9849,DRUSEN
9850,NORMAL
9851,DME
9852,CNV
9853,DRUSEN
9854,CNV
9855,CNV
9856,NORMAL
9857,NORMAL
9858,CNV
9859,NORMAL
9860,DRUSEN
9861,NORMAL
9862,DRUSEN
9863,NORMAL
9864,CNV
9865,CNV
9866,CNV
9867,NORMAL
9868,CNV
9869,NORMAL
9870,NORMAL
9871,NORMAL
9872,DRUSEN
9873,NORMAL
9874,DRUSEN
9875,CNV
9876,CNV
9877,NORMAL
9878,NORMAL
9879,NORMAL
9880,CNV
9881,NORMAL
9882,NORMAL
9883,CNV
9884,DRUSEN
9885,CNV
9886,CNV
9887,CNV
9888,DRUSEN
9889,NORMAL
9890,DRUSEN
9891,NORMAL
9892,DME
9893,DRUSEN
9894,CNV
9895,DRUSEN
9896,CNV
9897,NORMAL
9898,NORMAL
9899,DRUSEN
9900,NORMAL
9901,CNV
9902,DME
9903,NORMAL
9904,DME
9905,CNV
9906,NORMAL
9907,DRUSEN
9908,DRUSEN
9909,NORMAL
9910,CNV
9911,NORMAL
9912,NORMAL
9913,CNV
9914,NORMAL
9915,NORMAL
9916,CNV
9917,NORMAL
9918,DRUSEN
9919,NORMAL
9920,DME
9921,DME
9922,NORMAL
9923,CNV
9924,CNV
9925,DRUSEN
9926,DRUSEN
9927,DRUSEN
9928,DRUSEN
9929,CNV
9930,NORMAL
9931,DME
9932,DME
9933,NORMAL
9934,NORMAL
9935,CNV
9936,NORMAL
9937,CNV
9938,DRUSEN
9939,CNV
9940,CNV
9941,NORMAL
9942,NORMAL
9943,DRUSEN
9944,CNV
9945,CNV
9946,CNV
9947,CNV
9948,NORMAL
9949,NORMAL
9950,NORMAL
9951,CNV
9952,DRUSEN
9953,NORMAL
9954,DRUSEN
9955,DRUSEN
9956,DRUSEN
9957,CNV
9958,NORMAL
9959,CNV
9960,DRUSEN
9961,CNV
9962,CNV
9963,DRUSEN
9964,NORMAL
9965,CNV
9966,CNV
9967,CNV
9968,DME
9969,DRUSEN
9970,DRUSEN
9971,CNV
9972,CNV
9973,DME
9974,CNV
9975,CNV
9976,NORMAL
9977,NORMAL
9978,NORMAL
9979,NORMAL
9980,DME
9981,DRUSEN
9982,CNV
9983,CNV
9984,NORMAL
9985,NORMAL
9986,DRUSEN
9987,NORMAL
9988,DRUSEN
9989,NORMAL
9990,NORMAL
9991,DRUSEN
9992,CNV
9993,DRUSEN
9994,NORMAL
9995,NORMAL
9996,NORMAL
9997,DME
9998,CNV
9999,CNV
